,Player,League,Nation,Pos,Squad,Born,90s,Gls/90,Sh/90,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,TotalTouches,Tkl,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Starts,Mn/Start,onG,onGA,+/-,On-Off,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,Fls,Fld,TimesOffside,Recov,DuelWin%,AerialDuels
37,Pierre-Emerick Aubameyang,La-Liga,GAB,FW,Barcelona,1989.0,0.3157894736842105,0.9166666666666666,3.08,12.0,0.5833333333333334,0.19,0.3333333333333333,12.948863636363637,1.6704545454545454,0.785,0.77,0.7,0.08333333333333333,1.0,0.049999999999999996,0.0,0.5672268907563025,0.25630252100840334,0.04201680672268908,0.045454545454545456,0.045454545454545456,0.05113636363636364,0.0,0.02989361855684984,0.0,0.011959876543209878,0.0,0.01674382716049383,1.0833333333333333,0.0,0.16666666666666666,0.014619883040935673,0.017543859649122806,0.4766081871345029,0.30701754385964913,0.18421052631578946,0.778816199376947,0.667,8.931034482758621,0.6666666666666666,3.9845559845559846,0.037595028986010345,0.4655493482309125,0.0,0.5,0.5,0.4166666666666667,0.0,5.0,2.094972067039106,0.1111111111111111,0.8888888888888888,0.4655493482309125,0.3333333333333333,13,74.0,3.3748701973001034,1.2980269989615785,1.6835443037974684,0.79,1.0009847365829638,1.0422948073701843,0.958904109589041,48.55555555555608,5.4537037037037095,3.6190476190476164,1.6294227188081938,0.9086188992731049,0.5833333333333334,1.4166666666666667,0.35,1.6666666666666665
38,Ludwig Augustinsson,La-Liga,SWE,DF,Sevilla,1994.0,0.23157894736842108,0.0,0.45,15.1,0.03409090909090909,0.09,-0.03409090909090909,15.290617848970252,4.7643020594965675,0.9179999999999999,0.846,0.36700000000000005,0.11363636363636363,0.9,0.06818181818181818,0.1,0.4882032667876588,0.3176043557168784,0.14337568058076225,0.020594965675057208,0.036613272311212815,0.004576659038901603,0.013729977116704805,0.09418388174864858,0.009785353535353536,0.15330387205387205,9.204545454545453,0.032617845117845115,1.0227272727272727,0.0,0.0,0.048231511254019296,0.30064308681672025,0.36173633440514474,0.2717041800643087,0.017684887459807078,0.38261401897765535,1.0,31.583333333333332,0.45454545454545453,0.3947229551451188,0.1032287594030935,5.0380653828929685,0.6111111111111112,0.16666666666666666,0.2222222222222222,1.477272727272727,0.615,5.0,2.7989252127183155,0.3,0.7000000000000001,1.3994626063591578,2.3863636363636362,9,72.0,3.0609121518212428,2.4869911233547595,0.5573770491803279,-0.34,0.9189519158527423,1.356288053747638,-2.846153846153846,5.350790513833995,0.1948051948051947,0.35195530726256985,3.6386027765338103,1.9130700948882766,0.0,4.659090909090908,0.682,2.5
39,Serge Aurier,La-Liga,CIV,DF,Villarreal,1992.0,0.29473684210526313,0.0,0.98,15.9,0.08928571428571429,0.09,-0.08928571428571429,16.544141252006423,5.532905296950241,0.889,0.8740000000000001,0.6859999999999999,0.08928571428571429,1.1,0.08928571428571429,-0.1,0.44878706199460916,0.4272237196765499,0.06873315363881402,0.009630818619582664,0.056179775280898875,0.011235955056179775,0.006420545746388443,0.11889263435235771,0.005125661375661376,0.06919642857142859,7.500000000000001,0.030753968253968256,1.0714285714285714,0.0,0.17857142857142858,0.03625730994152047,0.2935672514619883,0.44093567251461985,0.20233918128654968,0.026900584795321637,2.986670020120725,0.737,36.6,0.9821428571428572,0.6120218579234973,0.11923600876085567,2.893518518518518,0.7857142857142858,0.14285714285714285,0.07142857142857142,0.625,0.5710000000000001,3.0,2.893518518518518,0.5,0.5,2.273478835978836,2.232142857142857,10,86.0,3.458249496981892,1.886317907444668,1.3088235294117647,0.29,1.1611111111111112,1.1265085602020768,1.25,0.8293650793650817,1.1960431654676258,0.4042553191489362,3.1001984126984126,0.943158953722334,0.08928571428571429,4.642857142857143,0.568,3.303571428571429
40,Ezequiel Ávila,La-Liga,ARG,FW,Osasuna,1994.0,0.5473684210526316,0.28846153846153844,2.98,24.6,0.21634615384615383,0.07,0.024038461538461536,19.04885993485342,5.88599348534202,0.6629999999999999,0.603,0.45899999999999996,0.04807692307692307,1.8,0.09615384615384615,-0.8,0.3579136690647482,0.3309352517985612,0.19964028776978418,0.05863192182410423,0.07817589576547232,0.02931596091205213,0.05863192182410423,0.06641061081282228,0.01655982905982906,0.10901887464387465,0.3846153846153846,0.028979700854700856,1.25,0.1923076923076923,0.28846153846153844,0.025284450063211124,0.08849557522123892,0.3893805309734513,0.4310998735777497,0.06573957016434892,3.2803017877644742,0.563,11.458333333333334,1.0576923076923077,3.1389090909090913,0.07009585534760156,1.5391858612197593,0.3529411764705882,0.4117647058823529,0.23529411764705882,1.0096153846153846,0.33299999999999996,14.0,1.2675648268868607,0.14285714285714285,0.8571428571428571,1.1770244821092277,0.7211538461538461,22,73.0,2.0501886173527963,2.2552074790880763,0.2702702702702703,0.6,0.9202615002863143,1.0781841109709962,1.8636363636363635,0.1660839160839171,-5.64685314685315,-1.1607142857142858,2.80675068810662,4.100377234705593,0.625,3.7019230769230766,0.41700000000000004,5.769230769230769
41,Iddrisu Baba,La-Liga,GHA,MF,Mallorca,1996.0,0.5657894736842105,0.046511627906976744,1.07,24.4,0.07441860465116279,0.07,-0.027906976744186046,18.371150729335493,6.090761750405186,0.821,0.861,0.6759999999999999,0.0,0.9,0.04186046511627907,-0.9,0.3735558408215661,0.4249037227214378,0.14249037227214378,0.01620745542949757,0.0940032414910859,0.009724473257698542,0.0016207455429497568,0.10315280402038768,0.008010335917312662,0.006675279931093885,0.046511627906976744,0.025366063738156763,0.8372093023255814,0.0,0.18604651162790697,0.0532319391634981,0.2614068441064639,0.5779467680608364,0.09980988593155893,0.0076045627376425855,3.1829149340315213,0.71,17.620689655172413,0.9302325581395349,0.21037181996086107,0.09566027870604014,4.846732706942731,0.543859649122807,0.40350877192982454,0.052631578947368425,2.0,0.581,18.0,1.6155775689809106,0.2631578947368421,0.736842105263158,2.0407295608179923,1.5813953488372092,23,81.0,1.8481441552441094,3.6962883104882187,1.1830985915492958,-0.29,0.8636363636363636,0.9895070452696048,1.5555555555555554,0.7732558139534877,1.1376637262763964,0.5416666666666666,3.571276731431486,3.901637661070897,0.0,8.69767441860465,0.547,3.488372093023256
46,Mikel Balenziaga,La-Liga,ESP,DF,Athletic Club,1988.0,0.5921052631578947,0.0,0.31,24.7,0.013333333333333332,0.04,-0.013333333333333332,15.169934640522877,5.847058823529412,0.888,0.7340000000000001,0.429,0.0,0.6,0.03111111111111111,-0.6,0.4777887462981244,0.34452122408687064,0.11056268509378084,0.010457516339869282,0.06405228758169934,0.007843137254901959,0.009150326797385621,0.08825125223940625,0.006378600823045267,0.06506172839506173,8.755555555555556,0.029341563786008232,0.8444444444444444,0.0,0.044444444444444446,0.07131147540983608,0.22622950819672133,0.49672131147540993,0.1975409836065574,0.00819672131147541,1.1088011088011087,0.5,43.307692307692314,0.5333333333333333,0.8392539964476021,0.09637251844922563,2.825947334617855,0.45454545454545453,0.45454545454545453,0.09090909090909091,1.9111111111111112,0.581,18.0,2.3121387283236996,0.14814814814814817,0.8518518518518519,1.7983301220295445,3.511111111111111,23,87.0,2.31000231000231,2.125202125202125,0.5,-0.23,0.9375816993464052,1.1479774705581158,0.10344827586206896,0.77037037037037,1.4834834834834836,-0.35,1.7983301220295445,1.1088011088011087,0.044444444444444446,5.555555555555555,0.647,2.2666666666666666
47,Iván Balliu,La-Liga,ALB,DF,Rayo Vallecano,1992.0,0.9210526315789473,0.02857142857142857,0.43,19.9,0.03142857142857143,0.08,-0.002857142857142857,17.014074074074074,7.557037037037037,0.895,0.775,0.502,0.05714285714285714,3.9,0.13714285714285715,-1.9,0.4125835189309576,0.3741648106904231,0.14977728285077951,0.0325925925925926,0.07185185185185185,0.006666666666666664,0.02,0.09744340622290724,0.005740740740740742,0.09103174603174603,12.17142857142857,0.03936507936507937,1.9428571428571428,0.17142857142857143,0.05714285714285714,0.041884816753926704,0.210851975249881,0.44217039504997624,0.2874821513564969,0.017610661589719183,3.091898081878042,0.40700000000000003,27.375,0.5714285714285714,1.4703196347031964,0.10659777159146287,2.5662959794696323,0.5555555555555556,0.2444444444444444,0.19999999999999996,0.8857142857142857,0.613,12.0,1.3686911890504705,0.20833333333333331,0.7916666666666666,2.2241231822070144,1.8285714285714285,35,90.0,2.004008016032064,2.748353850558259,1.2758620689655173,-1.03,1.001365964712578,1.0438755849160475,2.0,1.0954081632653057,1.0857142857142892,1.010752688172043,2.395209580838323,3.263670197537933,0.11428571428571428,4.742857142857143,0.41100000000000003,1.6
50,Enis Bardhi,La-Liga,MKD,MF,Levante,1995.0,0.4973684210526315,0.15873015873015875,2.17,24.3,0.1375661375661376,0.06,-0.08465608465608467,16.46124763705104,5.2438563327032135,0.8420000000000001,0.695,0.508,0.15873015873015875,4.4,0.15873015873015875,-1.4,0.44058744993324434,0.29372496662216285,0.17356475300400534,0.07939508506616257,0.10207939508506617,0.030245746691871456,0.001890359168241966,0.0885554111360563,0.022780717225161673,0.1321281599059377,0.7936507936507937,0.02885557515187145,2.2751322751322753,0.10582010582010583,0.4232804232804233,0.012048192771084338,0.11244979919678713,0.4246987951807229,0.4106425702811245,0.040160642570281124,8.29522015962694,0.514,12.71153846153846,1.6931216931216932,2.0872919818456883,0.09714464356940344,2.9060445727112394,0.4137931034482759,0.4827586206896552,0.10344827586206898,1.851851851851852,0.34299999999999997,23.0,1.3027096360429695,0.15384615384615385,0.8461538461538461,1.002084335417669,0.3703703703703704,17,78.0,3.026634382566586,4.932293067886288,1.3636363636363635,-0.48,0.9921499463983123,1.0135446260241006,-3.0,0.6307708268492578,1.7709099828305133,0.6521739130434783,3.306878306878307,4.932293067886288,0.21164021164021166,5.026455026455027,0.429,0.7407407407407408
51,Keidi Bare,La-Liga,ALB,MF,Espanyol,1997.0,0.4342105263157895,0.06060606060606061,0.24,13.2,0.024242424242424242,0.09,0.03636363636363636,17.060446780551903,4.471747700394218,0.907,0.898,0.7659999999999999,0.06060606060606061,0.9,0.030303030303030304,0.1,0.4367945823927765,0.3871331828442438,0.10609480812641084,0.010512483574244415,0.1064388961892247,0.006570302233902759,0.001314060446780552,0.12971143145108352,0.026094276094276097,0.012177328843995512,0.12121212121212122,0.020875420875420877,1.0909090909090908,0.06060606060606061,0.0,0.04903846153846154,0.2134615384615385,0.6076923076923078,0.11538461538461538,0.014423076923076922,2.067584157136396,0.563,63.63636363636363,0.6666666666666666,0.2592857142857143,0.11368670567455455,3.0816640986132513,0.5185185185185185,0.4444444444444444,0.037037037037037035,1.878787878787879,0.355,20.0,2.282714147120927,0.5,0.5,1.7120356103406948,1.5757575757575757,18,73.0,1.8091361374943467,2.584480196420495,1.0588235294117645,-0.04,0.8493849384938494,0.9131313131313132,1.0454545454545454,5.1818181818181674,1.4969696969696966,0.4722222222222221,2.8533926839011583,3.747496284809718,0.0,5.454545454545454,0.302,2.606060606060606
52,Kike Barja,La-Liga,ESP,MF,Osasuna,1997.0,0.25263157894736843,0.20833333333333334,1.77,18.9,0.14583333333333334,0.08,0.0625,15.634538152610443,3.706827309236948,0.826,0.645,0.47600000000000003,0.0,0.5,0.0625,-0.5,0.45989304812834225,0.3235294117647059,0.1122994652406417,0.020080321285140562,0.0923694779116466,0.032128514056224904,0.0,0.09711184058972588,0.011959876543209878,0.16444830246913583,1.1458333333333335,0.04185956790123457,1.25,0.20833333333333334,0.20833333333333334,0.009523809523809525,0.08190476190476191,0.4057142857142857,0.4419047619047619,0.06095238095238095,12.659914712153519,0.596,10.432432432432432,2.916666666666667,1.3181347150259066,0.1008015618936748,2.9425612052730696,0.26666666666666666,0.46666666666666673,0.26666666666666666,2.291666666666667,0.364,14.0,1.9617074701820465,0.09999999999999999,0.8999999999999999,1.7655367231638417,0.4166666666666667,9,72.0,1.3326226012793179,2.4431414356787498,1.4054054054054055,-0.2,1.0902605459057073,0.746243169398907,-0.9545454545454545,6.117424242424255,3.23863636363637,1.25,3.3349026993094792,5.108386638237385,0.0,6.770833333333334,0.45,2.0833333333333335
53,Antonio Barragán,La-Liga,ESP,DF,Elche,1987.0,0.2973684210526316,0.0,0.09,13.1,0.0,0.03,0.0,17.42789598108747,7.673758865248227,0.883,0.816,0.483,0.0,0.1,0.017699115044247787,-0.1,0.3800738007380074,0.41143911439114395,0.16051660516605165,0.004728132387706856,0.06382978723404255,0.004728132387706856,0.004728132387706856,0.09553628533567585,0.015240904621435594,0.08382497541789577,7.168141592920353,0.012700753851196329,0.5309734513274336,0.0,0.0,0.09389671361502347,0.3145539906103286,0.42566510172143973,0.16275430359937404,0.003129890453834116,0.18284209756454325,0.0,38.88888888888889,0.08849557522123894,0.3228571428571429,0.10281576830249396,3.601564107841119,0.6190476190476192,0.33333333333333337,0.04761904761904762,1.5044247787610618,0.647,6.0,0.8575152637716951,0.6,0.4,2.915551896823763,3.0088495575221237,12,76.0,1.462736780516346,3.656841951290865,3.3125,-1.06,0.6392159730856432,1.0482901780836884,1.5599999999999998,0.999760822769673,0.05254424778761071,0.07831325301204822,3.258558002332441,3.108315658597235,0.0,4.778761061946902,0.8,0.8849557522123894
55,Marc Bartra,La-Liga,ESP,DF,Betis,1991.0,0.5815789473684211,0.04524886877828054,0.68,16.3,0.07239819004524886,0.11,-0.027149321266968323,19.91792656587473,7.931965442764578,0.9209999999999999,0.909,0.462,0.0,0.1,0.013574660633484162,-0.1,0.29000884173297964,0.506631299734748,0.1839080459770115,0.004319654427645789,0.06803455723542115,0.0021598272138228943,0.0,0.10691992735583883,0.029872632813809284,0.0,0.09049773755656108,0.00649405061169767,0.36199095022624433,0.0,0.13574660633484162,0.14244810307802436,0.4073013600572656,0.41374373657838226,0.019327129563350035,0.01717967072297781,0.6740986037732669,0.875,71.58333333333333,0.18099547511312217,0.10291036088474971,0.10124684712176188,3.8114597890992252,0.46153846153846156,0.43589743589743585,0.10256410256410256,1.583710407239819,0.5429999999999999,16.0,3.8114597890992252,0.5641025641025641,0.43589743589743585,3.2250813600070365,4.751131221719457,23,87.0,2.864919066036384,2.0222958113198004,0.7758620689655173,-0.31,1.0083595367742926,0.9583858764186632,1.2592592592592593,-0.3438914027149336,0.6252570958453307,0.22033898305084743,2.0523245018226595,1.3481972075465338,0.0,4.479638009049774,0.621,4.298642533936651
57,Rodrigo Battaglia,La-Liga,ARG,MF,Mallorca,1991.0,0.3447368421052632,0.0,0.38,21.2,0.03816793893129771,0.09,-0.03816793893129771,15.030444964871196,5.156908665105386,0.909,0.84,0.617,0.0,0.1,0.022900763358778626,-0.1,0.5145631067961166,0.31650485436893205,0.0912621359223301,0.00702576112412178,0.07962529274004683,0.00234192037470726,0.0,0.10759243605360747,0.006573367260390162,0.002191122420130054,0.07633587786259542,0.019720101781170486,0.6870229007633588,0.07633587786259542,0.0,0.0789865871833085,0.21460506706408347,0.5856929955290611,0.09985096870342773,0.020864381520119227,2.5276780749203787,0.667,28.0,0.8396946564885497,0.03898809523809524,0.10013953870146926,4.465718631815454,0.40625,0.59375,0.0,2.290076335877863,0.5,15.0,2.9306278521288918,0.4761904761904762,0.5238095238095238,1.3955370724423295,2.7480916030534353,12,83.0,1.8536305882749442,4.212796791533964,1.507042253521127,-0.55,0.9031922276197085,1.3675790420761111,3.3703703703703702,0.9790076335877859,-0.20005264543300888,0.12499999999999997,3.907503802838522,3.0332136899044544,0.0,6.259541984732825,0.5710000000000001,4.2748091603053435
59,Bebé,La-Liga,CPV,FW,Rayo Vallecano,1990.0,0.25263157894736843,0.10416666666666667,5.19,26.7,0.21875000000000003,0.04,-0.11458333333333334,17.725961538461537,4.514423076923077,0.84,0.618,0.413,0.20833333333333334,1.9,0.25,0.1,0.37650602409638556,0.3072289156626506,0.2259036144578313,0.07211538461538461,0.0673076923076923,0.014423076923076927,0.038461538461538464,0.07713812092605081,0.014949845679012348,0.2601273148148148,0.4166666666666667,0.04185956790123457,1.9791666666666667,0.5208333333333334,0.5208333333333334,0.015841584158415842,0.07722772277227724,0.3584158415841584,0.5069306930693069,0.04158415841584158,10.02004008016032,0.604,7.926829268292683,1.9791666666666667,1.4769230769230768,0.09341363303581164,1.2475049900199602,0.16666666666666669,0.5,0.33333333333333337,1.6666666666666667,0.25,12.0,3.7425149700598803,0.0,1.0,0.6237524950099801,0.625,6,63.0,2.0875083500334,3.3400133600534403,2.137931034482759,-0.45,1.2458499335989377,1.2050417469492616,-0.0,2.0498511904761907,-0.4166666666666667,0.6451612903225806,2.4950099800399204,3.3400133600534403,0.625,4.895833333333334,0.364,2.291666666666667
60,Héctor Bellerín,La-Liga,ESP,DF,Betis,1995.0,0.5789473684210527,0.0,0.45,21.0,0.031818181818181815,0.07,-0.031818181818181815,15.092039800995023,5.925373134328358,0.851,0.7829999999999999,0.494,0.09090909090909091,2.9,0.13636363636363635,-0.9,0.4856870229007634,0.36545801526717564,0.08492366412213742,0.03233830845771144,0.06094527363184079,0.016169154228855717,0.008706467661691543,0.08334068717783673,0.005218855218855219,0.054797979797979804,8.272727272727273,0.03522727272727273,1.7727272727272727,0.09090909090909091,0.0,0.05254901960784314,0.22901960784313724,0.4454901960784314,0.23921568627450981,0.033725490196078435,3.5551041137633317,0.524,27.576923076923077,0.36363636363636365,1.718270571827057,0.09282498323594214,5.105046141763205,0.5576923076923076,0.3846153846153846,0.05769230769230768,2.0,0.705,13.0,1.0799136069114472,0.18181818181818182,0.8181818181818182,2.258001178087571,2.590909090909091,22,89.0,3.385813441679363,1.9468427289656338,1.3275862068965518,0.46,1.0949152542372882,0.9592026825633384,1.7407407407407405,1.4969696969696964,0.8047520661157029,0.5677966101694915,2.258001178087571,1.1850347045877772,0.09090909090909091,4.318181818181818,0.5870000000000001,2.090909090909091
61,Fran Beltrán,La-Liga,ESP,MF,Celta Vigo,1999.0,0.7605263157894736,0.03460207612456748,0.69,29.2,0.01730103806228374,0.03,0.01730103806228374,18.347902097902097,4.123543123543123,0.9179999999999999,0.95,0.848,0.0,0.4,0.027681660899653984,-0.4,0.38034865293185416,0.44374009508716317,0.12202852614896988,0.00641025641025641,0.07109557109557109,0.002331002331002331,0.002331002331002331,0.12888332778920336,0.030789439958990136,0.016884531590413945,0.06920415224913495,0.01589132384980136,1.1764705882352942,0.03460207612456748,0.03460207612456748,0.028362305580969804,0.23650503202195786,0.6148215919487648,0.11802378774016468,0.002287282708142726,1.6924928539190611,0.7040000000000001,48.58064516129033,0.6920415224913495,0.3646082337317397,0.11571823581929915,4.325259515570935,0.4821428571428571,0.41071428571428575,0.10714285714285714,2.3529411764705883,0.41200000000000003,40.0,2.2398665348492344,0.1724137931034483,0.8275862068965517,2.471576866040534,1.3494809688581315,31,78.0,2.131287297527707,1.755177774434582,inf,0.86,0.9516682349977399,0.975555307511999,1.4285714285714286,-0.07107453474235575,1.7531718569780839,3.2142857142857144,1.3130252100840338,1.5671230128880196,0.0,7.162629757785467,0.28600000000000003,1.9377162629757787
