,Squad,League,90s,Gls/90,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDist,npxG/90,npxG/Sh,np:G-xG,TotDist/pass,PrgDist/Pass,Short%,Med%,Long%,Ast,xAG,xA,A-xAG,PropShort,PropMed,PropLong,PropAssistShots,PropFinalThirdPasses,PropPassinPA,PropCrossinPA,TotPassAtt,Sw,Crs,TI,PropPassBlocked,SCA90,Shot-Creating Pass/90,Shot-Creating Drib/90,Shot-CreatingSh/90,Shot-Creating Def/90,Poss,Prop Def Pen Touches,Prop Def 3rd Touches,Prop Mid 3rd Touches,Prop Att 3rd Touches,Prop Att Pen Touches,AttDribbles,DribSucc%,RecPass/Misplayed,Dis,PropPassRecProg,OppPoss,TotalTouches,Tkl,Tkl%,PropTkl Def 3rd,PropTkl Mid 3rd,PropTkl Att 3rd,DribTkl,DribTkl%,Past,Blocks,PropBlockSh,PropBlockPass,Int,Clr,Age,Starts,Mn/Start,onG,onGA,+/-,onxG,onxGA,xG+/-,onG-xG,onGA-xGA,G-xG+/-,CrdY,Fls,Fld,TimesOffside,PKwon,PKcon,Recov,DuelWin%,AerialDuels
20,Arsenal,Premier-League,38.0,1.5789473684210527,0.32,15.29,4.89,0.09,0.3,17.8,1.6394736842105262,0.11,-0.19210526315789472,17.363254203758654,5.632047477744807,0.892,0.883,0.513,1.0789473684210527,46.4,0.9105263157894737,-5.4,0.41372707115500906,0.41019955654101997,0.13021568232211247,0.027015331355093968,0.08370425321463897,0.01576409495548961,0.004574678536102868,477.63157894736844,0.007272727272727273,0.03487603305785124,17.86842105263158,0.017079889807162532,26.89,20.31578947368421,1.4473684210526316,1.736842105263158,0.631578947368421,0.528,0.09352578357739268,0.2058909914823983,0.43208995930013006,0.22812906474216418,0.04036420089791465,15.526315789473685,0.541,28.703770197486538,8.842105263157896,2.514635976982737,0.472,627.1842105263158,14.210526315789474,0.5759259259259258,0.4833333333333333,0.3611111111111111,0.15555555555555556,13.157894736842104,0.488,256,10.157894736842104,0.31865284974093266,0.6813471502590674,7.7894736842105265,17.31578947368421,24.4,418,85,1.605263157894737,1.263157894736842,0.34,1.7710526315789472,1.3473684210526315,0.42,-0.16578947368421026,-0.08421052631578951,-3.0,67,9.605263157894736,9.394736842105264,1.736842105263158,0.15789473684210525,0.15789473684210525,48.973684210526315,0.447,27.236842105263158
21,Aston Villa,Premier-League,38.0,1.3157894736842106,0.345,12.13,4.18,0.1,0.3,17.6,1.2078947368421051,0.1,0.028947368421052635,17.33409162221525,6.702620018826483,0.87,0.845,0.48200000000000004,1.105263157894737,37.9,0.7894736842105263,4.1,0.4123280198799927,0.37190132735317294,0.15582762591672225,0.02792594916849702,0.07993410731095074,0.017492940069030436,0.005491057420771886,384.60526315789474,0.00534435261707989,0.03691460055096419,18.842105263157894,0.015261707988980716,21.87,15.68421052631579,1.263157894736842,1.0789473684210527,0.3684210526315789,0.465,0.11639930421337455,0.21550057982218787,0.4273289524545806,0.2013432547352145,0.03942790877464244,15.447368421052632,0.5670000000000001,21.136134453781516,9.052631578947368,2.7678117048346054,0.5349999999999999,544.6315789473684,16.68421052631579,0.6025236593059936,0.473186119873817,0.40851735015772866,0.11829652996845424,17.07894736842105,0.462,349,11.921052631578947,0.3090507726269316,0.6909492273730684,8.947368421052632,18.236842105263158,26.1,418,85,1.368421052631579,1.4210526315789473,-0.05,1.2605263157894737,1.431578947368421,-0.17,0.10789473684210527,-0.010526315789473717,4.5,81,10.552631578947368,13.263157894736842,1.368421052631579,0.05263157894736842,0.15789473684210525,48.68421052631579,0.49,28.921052631578945
22,Brentford,Premier-League,38.0,1.2105263157894737,0.32299999999999995,11.47,3.71,0.09,0.28,16.3,1.2210526315789474,0.11,-0.16842105263157894,18.145512161699212,7.362966769441591,0.8240000000000001,0.784,0.47600000000000003,0.868421052631579,36.6,0.8894736842105262,-3.6,0.38790560471976404,0.37610619469026546,0.17527040314650935,0.026635834189791027,0.08067831449126414,0.015501884206920178,0.006937307297019528,380.07894736842104,0.0038567493112947656,0.03526170798898071,20.473684210526315,0.01834710743801653,19.58,12.736842105263158,0.9473684210526315,1.605263157894737,0.6578947368421053,0.44799999999999995,0.1359715385740046,0.2465032408986793,0.3974852575661582,0.18071056094351576,0.03932940201764219,12.526315789473685,0.55,20.41207815275311,7.657894736842105,2.8734772015315,0.552,539.9736842105262,15.973684210526315,0.5634266886326195,0.4925864909390445,0.3756177924217463,0.13179571663920922,16.210526315789473,0.47200000000000003,325,10.078947368421053,0.2950391644908616,0.7049608355091384,10.342105263157896,22.710526315789473,25.4,418,84,1.263157894736842,1.4736842105263157,-0.21,1.3447368421052632,1.4210526315789473,-0.07,-0.0815789473684212,0.05263157894736836,-5.2,65,9.763157894736842,9.552631578947368,1.736842105263158,0.15789473684210525,0.13157894736842105,54.23684210526316,0.496,38.026315789473685
23,Brighton,Premier-League,38.0,1.0526315789473684,0.293,12.68,3.71,0.07,0.26,17.7,1.25,0.1,-0.3026315789473684,17.602132845825714,5.812309567336989,0.88,0.8690000000000001,0.535,0.7894736842105263,37.3,0.8289473684210527,-7.3,0.3969302506314358,0.3986302700602293,0.14348163979016904,0.021694088970140156,0.07233394271785497,0.016453382084095063,0.0043875685557586835,495.7368421052632,0.00837465564738292,0.040110192837465565,20.63157894736842,0.021873278236914602,23.0,16.342105263157894,1.2105263157894737,1.4210526315789473,0.8157894736842105,0.544,0.1059144969463195,0.21661041465766634,0.42028286724525876,0.2225972356155577,0.034594985535197686,14.710526315789474,0.5670000000000001,27.080267558528426,9.18421052631579,2.447449672718291,0.45599999999999996,654.9473684210526,17.57894736842105,0.6032934131736527,0.45808383233532934,0.38473053892215575,0.157185628742515,14.81578947368421,0.43200000000000005,320,12.631578947368421,0.3125,0.6875,9.421052631578947,19.026315789473685,26.2,418,84,1.105263157894737,1.1578947368421053,-0.05,1.394736842105263,1.3105263157894735,0.08,-0.2894736842105261,-0.15263157894736823,-5.2,72,10.342105263157896,9.342105263157896,1.394736842105263,0.10526315789473684,0.10526315789473684,56.68421052631579,0.5329999999999999,28.07894736842105
24,Burnley,Premier-League,38.0,0.8421052631578947,0.294,10.66,3.13,0.08,0.26,17.2,1.1263157894736842,0.11,-0.3105263157894737,18.91262033216968,8.484079128319053,0.8059999999999999,0.7390000000000001,0.45299999999999996,0.6842105263157895,34.1,0.7368421052631579,-8.1,0.37761395052101787,0.317005741830297,0.22797192882965903,0.03025494551994076,0.09277478049296518,0.01650269755633132,0.008886067914947636,323.0263157894737,0.00743801652892562,0.04115702479338843,20.605263157894736,0.018457300275482095,17.95,11.81578947368421,0.7368421052631579,1.2894736842105263,0.6578947368421053,0.402,0.12135001896094046,0.19416003033750476,0.4331762283980714,0.21561298011809957,0.03570074218538382,12.605263157894736,0.539,17.22077922077922,7.657894736842105,2.898513251454428,0.598,485.7631578947369,15.526315789473685,0.5491525423728814,0.46271186440677964,0.3983050847457627,0.13898305084745763,14.052631578947368,0.46799999999999997,284,13.394736842105264,0.41453831041257366,0.5854616895874263,10.789473684210526,23.342105263157894,28.5,418,86,0.8947368421052632,1.394736842105263,-0.5,1.1526315789473685,1.6789473684210525,-0.53,-0.2578947368421053,-0.28421052631578947,1.0,68,10.368421052631579,8.736842105263158,2.6578947368421053,0.05263157894736842,0.13157894736842105,53.3421052631579,0.53,41.05263157894737
25,Chelsea,Premier-League,38.0,1.9736842105263157,0.34299999999999997,15.34,5.26,0.11,0.34,17.4,1.6842105263157894,0.11,0.07894736842105263,16.155025955639452,5.337234544596508,0.915,0.892,0.606,1.368421052631579,51.5,1.1210526315789473,0.5,0.4667711346833816,0.3745580199292832,0.1010125361620058,0.020717319490325625,0.07616800377536573,0.01750825861255309,0.0031146767343086363,609.421052631579,0.005564738292011019,0.04104683195592286,18.763157894736842,0.020055096418732783,28.03,21.18421052631579,1.236842105263158,1.9473684210526316,0.7368421052631579,0.618,0.078259670413018,0.1940977728745777,0.45997379852444326,0.23136592429152592,0.036302833896435224,16.42105263157895,0.583,35.401015228426395,10.078947368421053,2.386578720963579,0.382,763.3157894736842,16.342105263157894,0.5603864734299516,0.42995169082125606,0.4331723027375201,0.13687600644122386,14.921052631578947,0.45299999999999996,310,10.736842105263158,0.23529411764705882,0.7647058823529412,9.131578947368421,16.86842105263158,27.4,418,84,2.0,0.868421052631579,1.13,1.8605263157894738,1.0078947368421052,0.86,0.1394736842105262,-0.1394736842105262,10.5,63,10.763157894736842,10.31578947368421,1.8157894736842106,0.21052631578947367,0.15789473684210525,54.8421052631579,0.525,26.94736842105263
26,Crystal Palace,Premier-League,38.0,1.3157894736842106,0.34700000000000003,10.63,3.68,0.11,0.31,16.1,1.2526315789473685,0.12,-0.09473684210526316,17.722618968163918,6.17439765067076,0.8740000000000001,0.857,0.511,0.8157894736842105,36.7,0.7947368421052632,-5.7,0.39279911954300084,0.39882605733452126,0.1504638121691735,0.020356403924447708,0.06607488486951879,0.013014750050056732,0.005005673096175666,450.39473684210526,0.006611570247933884,0.035426997245179066,22.210526315789473,0.017410468319559228,18.74,12.947368421052632,1.1578947368421053,1.2105263157894737,0.6578947368421053,0.511,0.11705202312138728,0.25425025501530096,0.42175280516831015,0.17574804488269297,0.03119687181230874,18.105263157894736,0.557,22.02831594634873,12.394736842105264,2.2829307895270956,0.489,619.1578947368421,16.736842105263158,0.5864779874213837,0.5062893081761006,0.3710691823899371,0.12264150943396228,15.131578947368421,0.475,302,11.894736842105264,0.29867256637168144,0.7013274336283186,8.763157894736842,20.026315789473685,27.1,418,85,1.3157894736842106,1.2105263157894737,0.11,1.4157894736842105,1.2105263157894737,0.21,-0.09999999999999987,0.0,-3.8,69,10.894736842105264,12.657894736842104,1.6578947368421053,0.15789473684210525,0.10526315789473684,55.3421052631579,0.496,32.3421052631579
27,Everton,Premier-League,38.0,1.105263157894737,0.302,11.32,3.42,0.08,0.28,17.7,1.1078947368421053,0.1,-0.16052631578947368,17.82923299565847,7.347033285094067,0.8340000000000001,0.784,0.449,0.7631578947368421,33.5,0.6605263157894737,-4.5,0.40248677612145356,0.33667651301779217,0.18575255890636808,0.0311625663289918,0.08654124457308249,0.01717317896767969,0.007428847081524361,335.42105263157896,0.0038567493112947656,0.03597796143250689,20.605263157894736,0.01900826446280992,19.39,13.789473684210526,1.131578947368421,1.105263157894737,0.42105263157894735,0.4,0.11925744381290088,0.21442352818480473,0.40913594409970283,0.21937737915210928,0.037805704750482345,16.68421052631579,0.532,15.940625,8.552631578947368,2.920211723191531,0.6,504.6578947368421,18.55263157894737,0.5702127659574467,0.5234042553191489,0.35744680851063826,0.11914893617021277,19.342105263157894,0.457,399,13.052631578947368,0.282258064516129,0.717741935483871,9.605263157894736,21.44736842105263,26.7,418,85,1.131578947368421,1.736842105263158,-0.61,1.25,1.6026315789473684,-0.35,-0.11842105263157898,0.13421052631578956,-9.6,82,9.68421052631579,10.210526315789474,1.394736842105263,0.18421052631578946,0.05263157894736842,53.23684210526316,0.467,35.76315789473684
28,Leeds United,Premier-League,38.0,1.105263157894737,0.29600000000000004,12.63,3.74,0.08,0.26,18.3,1.2236842105263157,0.1,-0.25,17.347941092364884,6.373677437803832,0.861,0.84,0.48100000000000004,0.6842105263157895,35.8,0.6605263157894737,-9.8,0.3983486439195101,0.385498687664042,0.15059055118110237,0.024806977409207894,0.0711323991993137,0.015656276808693165,0.0037889619674006288,432.42105263157896,0.007713498622589531,0.03570247933884298,21.0,0.02027548209366391,22.13,15.263157894736842,1.3421052631578947,1.5789473684210527,1.0,0.523,0.1148432361324271,0.2589782942337207,0.41381276035957026,0.1781626836220127,0.03420302565226924,17.236842105263158,0.518,20.383136094674555,7.842105263157895,2.9701720008708903,0.477,600.1315789473684,20.68421052631579,0.55470737913486,0.5025445292620865,0.37913486005089053,0.11832061068702289,23.31578947368421,0.46,478,12.447368421052632,0.3023255813953488,0.6976744186046512,10.394736842105264,16.36842105263158,26.1,418,82,1.105263157894737,2.0789473684210527,-0.97,1.3263157894736841,1.9263157894736842,-0.6,-0.22105263157894717,0.15263157894736845,-14.2,101,12.342105263157896,9.68421052631579,1.6578947368421053,0.10526315789473684,0.13157894736842105,59.473684210526315,0.429,28.842105263157894
29,Leicester City,Premier-League,38.0,1.631578947368421,0.379,11.39,4.32,0.14,0.37,17.8,1.3315789473684212,0.12,0.2473684210526316,16.711947423894845,5.841279682559365,0.882,0.867,0.515,1.2105263157894737,37.5,0.7078947368421052,8.5,0.4364602473059542,0.3763718528082634,0.12817202165168595,0.019344038688077377,0.06355012710025419,0.012214024428048855,0.0035340070680141356,480.7368421052632,0.005785123966942148,0.030633608815426996,20.236842105263158,0.020881542699724514,19.71,14.657894736842104,1.236842105263158,1.0526315789473684,0.8157894736842105,0.52,0.11338602022849187,0.2361901642029401,0.45092338561074485,0.16956717579132716,0.02993325416649605,14.394736842105264,0.5429999999999999,26.51747088186356,9.68421052631579,2.339085147769342,0.48,642.6578947368421,18.157894736842106,0.5565217391304347,0.48695652173913045,0.391304347826087,0.12173913043478261,18.94736842105263,0.425,414,12.342105263157896,0.3113006396588486,0.6886993603411513,9.657894736842104,20.44736842105263,26.5,418,84,1.631578947368421,1.5526315789473684,0.08,1.3710526315789473,1.8105263157894735,-0.44,0.2605263157894737,-0.2578947368421052,19.7,55,9.368421052631579,10.421052631578947,1.5789473684210527,0.02631578947368421,0.23684210526315788,53.026315789473685,0.489,28.5
30,Liverpool,Premier-League,38.0,2.473684210526316,0.32899999999999996,18.97,6.24,0.12,0.37,16.7,2.35,0.13,-0.06052631578947368,17.51268723715919,6.0062373009497705,0.897,0.875,0.623,1.868421052631579,67.9,1.4789473684210528,3.1,0.4111615529117094,0.41362711333750785,0.12566530995616781,0.0249019515191608,0.08873978169446675,0.019798705287530124,0.004347209752870576,624.7894736842105,0.009201101928374655,0.04942148760330578,20.526315789473685,0.020606060606060607,32.61,23.526315789473685,1.631578947368421,2.710526315789474,0.6578947368421053,0.627,0.07183141400155346,0.1707135861673027,0.4769849042585525,0.23460876025801222,0.04586133531457904,16.710526315789473,0.54,35.488135593220335,9.631578947368421,2.9491833030852996,0.373,779.2368421052632,14.578947368421053,0.5776173285198556,0.37364620938628157,0.4332129963898917,0.1931407942238267,15.157894736842104,0.405,343,9.447368421052632,0.20612813370473537,0.7938718662952646,8.947368421052632,13.763157894736842,27.7,418,85,2.473684210526316,0.6842105263157895,1.79,2.5026315789473683,0.981578947368421,1.52,-0.02894736842105239,-0.2973684210526315,10.200000000000003,50,9.552631578947368,7.526315789473684,1.6578947368421053,0.13157894736842105,0.0,59.60526315789474,0.55,27.315789473684212
31,Manchester City,Premier-League,38.0,2.526315789473684,0.337,18.53,6.24,0.13,0.38,16.3,2.35,0.13,-0.007894736842105263,16.905556010817012,4.833852331393919,0.929,0.91,0.6809999999999999,1.6578947368421053,70.5,1.5026315789473685,-7.5,0.45175973048526985,0.4000430076697011,0.10375600315389578,0.021961812669015812,0.08645415061870032,0.018888797836597557,0.0030320413013193476,690.5,0.010578512396694214,0.047878787878787875,17.473684210526315,0.019559228650137744,33.84,25.973684210526315,1.8157894736842106,2.3157894736842106,0.5789473684210527,0.679,0.05867379406898308,0.15008909252895508,0.4850451826396844,0.25871834033346064,0.0474735904289169,19.5,0.574,48.515090543259554,8.31578947368421,2.4490710019907103,0.32099999999999995,827.0526315789473,13.105263157894736,0.570281124497992,0.3674698795180723,0.42971887550200805,0.2028112449799197,13.394736842105264,0.446,282,7.026315789473684,0.20599250936329588,0.7940074906367041,7.342105263157895,10.605263157894736,27.0,418,86,2.6052631578947367,0.6842105263157895,1.92,2.5421052631578944,0.6842105263157895,1.86,0.0631578947368423,0.0,2.5,42,8.447368421052632,8.68421052631579,1.736842105263158,0.18421052631578946,0.02631578947368421,51.76315789473684,0.5479999999999999,23.13157894736842
32,Manchester Utd,Premier-League,38.0,1.4736842105263157,0.35600000000000004,13.24,4.71,0.11,0.3,17.7,1.5210526315789472,0.12,-0.12631578947368421,16.792031156381068,5.577831036548831,0.884,0.86,0.589,1.2105263157894737,47.8,0.9763157894736842,-1.8,0.44736204641247995,0.3602538636693958,0.1272225182888426,0.0243858597962852,0.07878969442780108,0.014799281006590774,0.0038945476333133613,496.36842105263156,0.010303030303030303,0.03630853994490358,19.07894736842105,0.020330578512396696,24.18,18.473684210526315,1.5,0.9736842105263158,0.5,0.527,0.09142417742522968,0.20717147598041202,0.4480553644421062,0.2179367841677122,0.035412197984540046,16.605263157894736,0.583,30.687732342007436,8.763157894736842,2.534100545124167,0.473,650.2368421052631,15.394736842105264,0.6119658119658119,0.547008547008547,0.3367521367521367,0.11623931623931624,16.0,0.436,343,10.631578947368421,0.3292079207920792,0.6707920792079208,8.947368421052632,18.526315789473685,27.2,418,85,1.5,1.5,0.0,1.6236842105263158,1.568421052631579,0.05,-0.12368421052631584,-0.06842105263157894,-2.1,77,10.421052631578947,8.421052631578947,2.3157894736842106,0.07894736842105263,0.13157894736842105,54.5,0.556,26.263157894736842
33,Newcastle Utd,Premier-League,38.0,1.0789473684210527,0.318,11.74,3.74,0.09,0.27,18.1,1.1078947368421053,0.1,-0.10789473684210525,18.46613077149299,7.614155474953435,0.8370000000000001,0.8029999999999999,0.489,0.6052631578947368,30.4,0.6131578947368421,-7.4,0.3870048446850955,0.34767740096893707,0.1956397834140781,0.03019311832173316,0.07754141750808743,0.013528085481815505,0.005391628271738064,321.13157894736844,0.00628099173553719,0.032617079889807166,19.55263157894737,0.015482093663911844,20.03,13.052631578947368,1.605263157894737,1.5,0.6578947368421053,0.40399999999999997,0.12563141600130356,0.238715985008962,0.4034544565748737,0.1933626636250068,0.03883547878985389,16.63157894736842,0.568,16.110932475884244,9.447368421052632,2.3510627681868077,0.5960000000000001,484.5,17.31578947368421,0.5805471124620061,0.5060790273556232,0.4042553191489362,0.08966565349544073,16.86842105263158,0.474,337,11.078947368421053,0.3847980997624703,0.6152019002375296,9.473684210526315,20.42105263157895,27.5,418,85,1.1578947368421053,1.631578947368421,-0.47,1.1684210526315788,1.6421052631578947,-0.47,-0.010526315789473495,-0.010526315789473717,0.0,81,10.31578947368421,9.631578947368421,1.868421052631579,0.02631578947368421,0.15789473684210525,48.28947368421053,0.522,34.10526315789474
34,Norwich City,Premier-League,38.0,0.5526315789473685,0.281,9.74,2.74,0.05,0.17,19.0,0.8763157894736842,0.09,-0.40263157894736845,17.840101940151264,6.583689575797435,0.86,0.826,0.49700000000000005,0.42105263157894735,26.3,0.6236842105263157,-10.3,0.40348475420037333,0.3701929060360921,0.1715619166148102,0.021703387043735613,0.06075304176257809,0.014797763893456101,0.003781650772772114,373.05263157894734,0.008429752066115702,0.03129476584022039,20.157894736842106,0.016859504132231404,16.74,11.157894736842104,1.0263157894736843,0.868421052631579,0.6052631578947368,0.429,0.14275180651821265,0.26136754657621786,0.3937963918792705,0.17298333579118125,0.02910091923511773,15.289473684210526,0.513,21.81934306569343,8.236842105263158,2.39625324077946,0.571,535.3421052631579,16.157894736842106,0.5993485342019543,0.52442996742671,0.39413680781758953,0.08143322475570032,18.789473684210527,0.41600000000000004,417,11.842105263157896,0.39999999999999997,0.6,10.026315789473685,22.63157894736842,26.2,418,84,0.6052631578947368,2.210526315789474,-1.61,0.9394736842105263,2.1657894736842103,-1.23,-0.3342105263157895,0.04473684210526363,-14.399999999999999,57,9.368421052631579,11.342105263157896,1.4473684210526316,0.05263157894736842,0.3157894736842105,49.6578947368421,0.452,28.710526315789473
